Figure,Subject,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,30.0,30.5,31.0,31.5,32.0,32.5,33.0,33.5,34.0,34.5,35.0,35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0,46.5,47.0,47.5,48.0,48.5,49.0,49.5,50.0,50.5,51.0,51.5,52.0,52.5,53.0,53.5,54.0,54.5,55.0,55.5,56.0,56.5,57.0,57.5,58.0,58.5,59.0,59.5,60.0,60.5,61.0,61.5,62.0,62.5,63.0,63.5,64.0,64.5,65.0,65.5,66.0,66.5,67.0,67.5,68.0,68.5,69.0,69.5,70.0,70.5,71.0,71.5,72.0,72.5,73.0,73.5
fig3_S1,S1,,,0.0,10.289855072463762,7.083333333333333,6.240942028985505,5.903726708074537,6.5295031055900665,6.472173913043479,6.2834782608695665,6.047101449275363,5.541666666666668,5.097547380156077,4.8772296544035685,4.65691192865106,4.4190821256038655,4.157004830917874,3.92391304347826,3.721739130434781,3.5195652173913023,3.210144927536229,2.873188405797099,2.536231884057969,3.078316610925313,2.9224637681159344,2.1623847167325403,1.5226449275362235,0.3623188405797007,-0.03389694041868092,-0.030152979066023756,-0.0264090177133666,-0.02266505636070944,-0.018921095008052283,-0.015177133655395122,-0.011433172302737965,-0.007689210950080808,-0.00394524959742365,-0.00020128824476649265,-0.007591442374051434,-0.01561421670117392,-0.023636991028296403,-0.03165976535541889,-0.03546910755148886,-0.033695652173914424,-0.03192219679633998,-0.030148741418765536,-0.028375286041191092,-0.026601830663616648,-0.024828375286042204,-0.02305491990846776,-0.02128146453089332,-0.019508009153318875,-0.01773455377574443,-0.01596109839816999,-0.014187643020595546,-0.012414187643021102,-0.010640732265446658,-0.008867276887872217,-0.007093821510297773,-0.005320366132723329,-0.003546910755148888,-0.001773455377574444,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig3_S2,S2,,,0.0,9.456201550387615,0.24573643410851354,-4.719638242894051,-4.331118493909195,-4.1832779623477325,-4.035437430786271,-3.5182398540811692,-2.8486092111263117,-2.2676264304171276,-1.7091177556293815,-1.0426356589147252,-0.23772609819121215,0.5807493540051695,1.2979651162790689,1.6321463178294564,1.966327519379844,2.3005087209302317,2.3643410852713167,2.3643410852713167,3.1266149870801265,8.698379140239615,3.4926004228329646,0.9999999999999931,0.21282593375616643,0.1814658210007045,0.15010570824524258,0.11874559548978067,0.08738548273431876,0.05602536997885682,0.027131782945734893,0.0012596899224794067,-0.024612403100776073,-0.05048449612403155,-0.07635658914728705,-0.07466693513205154,-0.07168025772676948,-0.06869358032148741,-0.06570690291620535,-0.0627202255109233,-0.05973354810564123,-0.056746870700359164,-0.053760193295077106,-0.05077351588979505,-0.04778683848451298,-0.04480016107923092,-0.04181348367394886,-0.038826806268666796,-0.03584012886338474,-0.03285345145810267,-0.029866774052820615,-0.02688009664753855,-0.02389341924225649,-0.020906741836974427,-0.01792006443169237,-0.01493338702641031,-0.011946709621128246,-0.008960032215846181,-0.005973354810564116,-0.002986677405282065,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig3_S3,S3,,,0.0,6.539635936582497,9.797051855751512,9.61595156620163,9.434851276651749,8.905852417302793,5.951211417192166,5.908396946564885,5.865582475937603,5.7664905069485215,5.581327069876688,5.396163632804854,5.211000195733021,5.025836758661187,4.8776081424936395,4.735368956743003,4.593129770992367,4.444853908923401,4.286391155567254,4.127928402211108,3.969465648854961,3.6839694656488557,3.5419847328244303,2.4681933842239197,1.742366412213742,1.660305343511451,1.5038167938931302,1.1755725190839708,1.0722646310432569,1.020992366412215,0.8158396946564903,0.6006428284451614,0.34150261149056094,0.08236239453596039,0.06376290974405033,0.05089058524173034,0.038018260739410344,0.025145936237090355,0.01227361173477036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig3_S4,S4,,,0.0,2.759210526315784,9.380263157894738,9.769736842105264,9.769736842105264,9.769736842105264,9.769736842105264,9.769736842105264,9.553018575851395,9.158281733746133,8.482730263157897,7.8476720647773295,7.3569078947368505,6.105263157894743,4.505060728744946,2.7192982456140387,0.9678362573099438,-0.021929824561401967,-0.08411654135338334,0.023731203007518575,0.13157894736842046,5.971804511278187,8.560150375939836,3.927631578947371,0.7500000000000413,-0.3289473684210481,-0.266036184210526,-0.28689931350114267,-0.41819221967963277,-0.5172064777327948,-0.4655870445344138,-0.40288220551378456,-0.3389724310776935,-0.41895933014353914,-0.5257177033492814,-0.35773026315789536,-0.0982028241335037,-0.09411103979460772,-0.09001925545571174,-0.08592747111681574,-0.08183568677791976,-0.07774390243902377,-0.07365211810012778,-0.0695603337612318,-0.0654685494223358,-0.06137676508343982,-0.05728498074454383,-0.05319319640564784,-0.04910141206675185,-0.04500962772785587,-0.04091784338895988,-0.03682605905006389,-0.032734274711167896,-0.028642490372271914,-0.024550706033375932,-0.020458921694479937,-0.016367137355583955,-0.01227535301668796,-0.008183568677791977,-0.004091784338895982,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig3_S5,S5,,,0.0,7.373643410852728,9.102497846683892,9.243755383290265,8.766511627906977,7.851162790697676,6.935813953488374,6.278253773969809,5.843329253365974,5.465821000704722,5.2924594785059895,4.796144982191494,4.254975906138697,3.7138068300859013,3.1726377540331043,2.582364341085274,1.9069767441860486,1.2315891472868237,0.5562015503875988,0.02385211687537389,-0.34287418008348114,-0.7096004770423362,0.8139534883720674,1.9284085727314184,1.7975376196990427,1.666666666666667,1.43712316968131,1.2075796726959522,1.2480620155038764,1.3540051679586569,1.4147286821705436,1.3352713178294582,1.2558139534883728,1.2015503875968996,1.2015503875968996,1.2015503875968996,0.8210007047216364,0.646392367322599,0.695289206917113,0.7441860465116271,0.7170542635658922,0.5581395348837221,0.39922480620155204,0.35658914728682145,0.4625322997416021,0.394864341085273,0.2160852713178304,0.16413886080215728,0.17795753286147642,0.19177620492079556,0.17855587492378772,0.16070028743140893,0.14284469993903015,0.1249891124466514,0.10713352495427261,0.08927793746189384,0.07142234996951508,0.05356676247713629,0.03571117498475754,0.017855587492378755,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig3_S6,S6,,,0.0,9.053658536585358,10.40860765251009,10.411080789129567,10.413553925749046,10.416027062368524,10.418500198988003,10.42097333560748,10.423446472226958,10.425919608846437,10.428392745465914,10.430865882085392,10.43333901870487,10.43581215532435,10.438285291943826,10.440758428563305,10.443231565182783,10.445704701802262,10.333333333333332,10.058265582655824,9.783197831978317,9.508130081300811,8.593495934959343,6.351946940522034,5.216516902011124,4.111163227016885,3.4990619136960595,2.8869606003752346,2.3170731707317067,2.2682926829268326,1.0127253446447504,0.9819724284199364,0.9512195121951224,0.5182926829268307,0.3823941687692731,0.4555649004765906,0.5287356321839081,0.5486493574613183,0.5030159979019162,0.45738263834251425,0.4117492787831123,0.4349593495934962,0.4671101256467101,0.41219512195122093,0.20000000000000379,0.11701936872310008,0.10921807747489341,0.10141678622668673,0.09361549497848007,0.08581420373027339,0.07801291248206671,0.07021162123386004,0.06241032998565337,0.0546090387374467,0.046807747489240034,0.039006456241033355,0.03120516499282669,0.02340387374462001,0.015602582496413345,0.007801291248206665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig3_S7,S7,,,0.0,6.839285714285683,1.6884920634920642,1.2571428571428591,1.3250000000000028,1.1878881987577659,0.9961180124223614,0.8043478260869568,0.8160946196660503,0.8910018552875717,0.965909090909093,1.0408163265306143,1.1157235621521358,1.190630797773657,1.2655380333951785,1.3404452690166997,1.415352504638221,1.4902597402597424,1.5178571428571441,1.5178571428571441,1.5178571428571441,1.7605519480519516,2.4699675324675376,2.556908369408372,2.570616883116885,2.584325396825399,2.5980339105339123,2.611742424242426,2.62545093795094,2.639159451659453,2.652867965367967,2.6665764790764803,2.680284992784994,2.6939935064935074,2.707702020202021,2.721410533910535,2.712301587301588,2.69973544973545,2.687169312169313,2.6746031746031753,2.6620370370370376,2.6494708994709004,2.6369047619047628,2.624338624338625,2.611772486772488,2.59920634920635,2.5583333333333336,2.411309523809524,2.2642857142857147,2.117261904761905,1.924107142857142,1.6017857142857137,1.279464285714285,0.9930124223602486,0.7274844720496901,0.4619565217391317,0.22023809523809632,-0.005952380952380709,-0.02161654135338198,0.08552631578947567,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig3_S8,S8,,,0.0,9.966442953020133,9.966442953020133,9.045062320230103,8.044423138382868,7.141814998540997,6.257659760723664,5.568693249111725,5.0303987366758784,5.33402168301497,5.696644295302012,6.022013422818791,6.322731251823751,6.440618616866062,6.5585059819083735,6.57718120805369,6.57718120805369,6.5185293259410555,6.4301138021593225,6.265630519251147,5.9802190038855505,5.428187919463085,4.597315436241619,2.90268456375839,1.5442953020134214,1.3070469798657705,1.0697986577181195,0.832550335570468,0.621476510067112,0.5310961968680069,0.46979865771811913,0.42138063279002774,0.37296260786193636,0.3569541625017844,0.3437336379646813,0.33051311342757816,0.31729258889047507,0.3040720643533719,0.29085153981626877,0.27763101527916567,0.2644104907420625,0.2511899662049594,0.23796944166785627,0.22474891713075315,0.21152839259365003,0.1983078680565469,0.18508734351944378,0.17186681898234066,0.1586462944452375,0.14542576990813438,0.13220524537103126,0.11898472083392814,0.10576419629682499,0.09254367175972189,0.07932314722261874,0.06610262268551564,0.05288209814841249,0.0396615736113094,0.026441049074206247,0.013220524537103151,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig3_S9,S9,,,0.0,8.148230088495582,4.991150442477875,3.9026548672566372,3.420756234915527,3.069187449718423,2.7176186645213187,2.6901827805805962,2.6807542800430064,2.671325779505416,2.6618972789678264,2.6524687784302365,2.6430402778926467,2.6336117773550565,2.6241832768174667,2.614754776279877,2.6053262757422866,2.595897775204697,2.586469274667107,2.577040774129517,2.567612273591927,2.1620149761742686,1.7522123893805306,1.6401179941002948,1.528023598820059,1.4159292035398234,1.3785644051130779,1.3411996066863323,0.9711757269279387,0.9615676359039186,0.9519595448798985,0.9423514538558784,0.9327433628318583,0.4194690265486787,0.38887484197218686,0.37926675094816636,0.36965865992414587,0.3600505689001254,0.21460176991150545,-0.04424778761061887,-0.04424778761061887,-0.04424778761061887,-0.04424778761061887,-0.04424778761061887,-0.04424778761061887,-0.04424778761061887,-0.04129793510324428,-0.03834808259586969,-0.035398230088495096,-0.032448377581120506,-0.029498525073745917,-0.026548672566371324,-0.02359882005899673,-0.02064896755162214,-0.01769911504424755,-0.014749262536872958,-0.011799410029498365,-0.008849557522123776,-0.005899705014749186,-0.0029498525073745896,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
